"Iteration"	"sampleSize"	"movieName"	"grain"	"testCond"	"min.peakiness"	"act.peakiness"
9	18	"3Iron"	"f"	"sample"	5.02661266296358e-05	0.000735111948365875
9	18	"3Iron"	"f"	"random"	5.02661266296358e-05	0.000344728235946651
9	18	"Corn"	"c"	"sample"	2.88744164522459e-05	0.000269662849538792
9	18	"Corn"	"c"	"random"	2.88744164522459e-05	0.000120337017848117
9	18	"Corn"	"f"	"sample"	5.00773588486714e-05	0.000657969891056107
9	18	"Corn"	"f"	"random"	5.00773588486714e-05	0.000302126134484498
9	20	"3Iron"	"c"	"sample"	3.11919886152693e-05	0.000441712975945032
9	20	"3Iron"	"c"	"random"	3.11919886152693e-05	0.000123912971761548
9	20	"3Iron"	"f"	"sample"	5.09324167772022e-05	0.000825177027280292
9	20	"3Iron"	"f"	"random"	5.09324167772022e-05	0.000368225893291539
9	20	"Corn"	"c"	"sample"	3.02047830161605e-05	0.000286467690512081
9	20	"Corn"	"c"	"random"	3.02047830161605e-05	0.000125961514290146
9	20	"Corn"	"f"	"sample"	5.10820487716202e-05	0.000845564569244069
9	20	"Corn"	"f"	"random"	5.10820487716202e-05	0.000346991029298145
9	22	"3Iron"	"c"	"sample"	3.0389410949374e-05	0.00035257205445882
9	22	"3Iron"	"c"	"random"	3.0389410949374e-05	0.00018428325211092
9	22	"3Iron"	"f"	"sample"	5.04297131066847e-05	0.000767168810198696
9	22	"3Iron"	"f"	"random"	5.04297131066847e-05	0.000332746926070061
9	22	"Corn"	"c"	"sample"	2.96852420373831e-05	0.000294312580513945
9	22	"Corn"	"c"	"random"	2.96852420373831e-05	0.000126592522016974
9	22	"Corn"	"f"	"sample"	5.05957471067791e-05	0.000772835355893749
9	22	"Corn"	"f"	"random"	5.05957471067791e-05	0.000341368312993875
9	24	"3Iron"	"c"	"sample"	3.24119651189963e-05	0.000371526218204498
9	24	"3Iron"	"c"	"random"	3.24119651189963e-05	0.000138416873616164
9	24	"3Iron"	"f"	"sample"	5.31263046373946e-05	0.000805851001167919
9	24	"3Iron"	"f"	"random"	5.31263046373946e-05	0.000319323319394066
9	24	"Corn"	"c"	"sample"	3.17373000567572e-05	0.000295745186962792
9	24	"Corn"	"c"	"random"	3.17373000567572e-05	0.000129095480072775
9	24	"Corn"	"f"	"sample"	5.32492166251524e-05	0.000925123440980885
9	24	"Corn"	"f"	"random"	5.32492166251524e-05	0.000314574241291236
9	26	"3Iron"	"c"	"sample"	3.32310575830529e-05	0.000327563457343213
9	26	"3Iron"	"c"	"random"	3.32310575830529e-05	0.000113022394679717
9	26	"3Iron"	"f"	"sample"	5.47236972987101e-05	0.000712447294202806
9	26	"3Iron"	"f"	"random"	5.47236972987101e-05	0.000374973725001014
9	26	"Corn"	"c"	"sample"	3.27596569606755e-05	0.000342155549236194
9	26	"Corn"	"c"	"random"	3.27596569606755e-05	0.000187611500483451
9	26	"Corn"	"f"	"sample"	5.43197252721922e-05	0.000792938067713899
9	26	"Corn"	"f"	"random"	5.43197252721922e-05	0.000351012709930482
9	28	"3Iron"	"c"	"sample"	3.3197711618873e-05	0.000499867319808344
9	28	"3Iron"	"c"	"random"	3.3197711618873e-05	0.000123372139693402
9	28	"3Iron"	"f"	"sample"	5.43037374471887e-05	0.000779357263190864
9	28	"3Iron"	"f"	"random"	5.43037374471887e-05	0.00028577220087123
9	28	"Corn"	"c"	"sample"	3.20683088775563e-05	0.000485503328547287
9	28	"Corn"	"c"	"random"	3.20683088775563e-05	0.00012058135571974
9	28	"Corn"	"f"	"sample"	5.37931999231188e-05	0.000813110353364346
9	28	"Corn"	"f"	"random"	5.37931999231188e-05	0.00030313246733308
9	30	"3Iron"	"c"	"sample"	3.38380607215856e-05	0.000433359081073849
9	30	"3Iron"	"c"	"random"	3.38380607215856e-05	0.000132995919118466
9	30	"3Iron"	"f"	"sample"	5.46716897600553e-05	0.000917043701633212
9	30	"3Iron"	"f"	"random"	5.46716897600553e-05	0.00035001129526607
9	30	"Corn"	"c"	"sample"	3.22260006818016e-05	0.000434469255235092
9	30	"Corn"	"c"	"random"	3.22260006818016e-05	0.0001300820401813
9	30	"Corn"	"f"	"sample"	5.46139774694392e-05	0.000962994228774854
9	30	"Corn"	"f"	"random"	5.46139774694392e-05	0.000317965956297375
9	32	"3Iron"	"c"	"sample"	3.33400908189881e-05	0.000400839691883947
9	32	"3Iron"	"c"	"random"	3.33400908189881e-05	0.00013168961008041
9	32	"3Iron"	"f"	"sample"	5.54068850634672e-05	0.000741248470672287
9	32	"3Iron"	"f"	"random"	5.54068850634672e-05	0.000308512662730609
9	32	"Corn"	"c"	"sample"	3.29174116559264e-05	0.000404342575922574
9	32	"Corn"	"c"	"random"	3.29174116559264e-05	0.000136724213585546
9	32	"Corn"	"f"	"sample"	5.5099209845634e-05	0.000881223973972155
9	32	"Corn"	"f"	"random"	5.5099209845634e-05	0.000315930267121778
10	2	"3Iron"	"c"	"sample"	2.29172562074346e-05	9.78109090577238e-05
10	2	"3Iron"	"c"	"random"	2.29172562074346e-05	0.000170221413411994
10	2	"3Iron"	"f"	"sample"	3.71849193072493e-05	0.000367409714583946
10	2	"3Iron"	"f"	"random"	3.71849193072493e-05	0.000403557141061306
10	2	"Corn"	"c"	"sample"	2.15392507027466e-05	0.000126300221210013
10	2	"Corn"	"c"	"random"	2.15392507027466e-05	0.00010915456525913
10	2	"Corn"	"f"	"sample"	3.82612069392686e-05	0.000242883828693764
10	2	"Corn"	"f"	"random"	3.82612069392686e-05	0.000315700109594529
10	4	"3Iron"	"c"	"sample"	2.18431293977238e-05	0.000328571458093874
10	4	"3Iron"	"c"	"random"	2.18431293977238e-05	0.000141077117859565
10	4	"3Iron"	"f"	"sample"	3.92003057006519e-05	0.000406969303905824
10	4	"3Iron"	"f"	"random"	3.92003057006519e-05	0.000360418458807207
10	4	"Corn"	"c"	"sample"	2.21273600511231e-05	0.000137929205858256
10	4	"Corn"	"c"	"random"	2.21273600511231e-05	0.000135212733126871
10	4	"Corn"	"f"	"sample"	4.02551975519913e-05	0.000312350889565457
10	4	"Corn"	"f"	"random"	4.02551975519913e-05	0.000368736453041917
10	6	"3Iron"	"c"	"sample"	2.51401847903286e-05	0.000184960543797219
10	6	"3Iron"	"c"	"random"	2.51401847903286e-05	0.000154680456475833
10	6	"3Iron"	"f"	"sample"	4.20487790742175e-05	0.000494644077769756
10	6	"3Iron"	"f"	"random"	4.20487790742175e-05	0.00039068920281972
10	6	"Corn"	"c"	"sample"	2.44764544691038e-05	0.000147849414780101
10	6	"Corn"	"c"	"random"	2.44764544691038e-05	0.000108796697506549
10	6	"Corn"	"f"	"sample"	4.20973506940231e-05	0.00036713989911998
10	6	"Corn"	"f"	"random"	4.20973506940231e-05	0.000308751969331503
10	8	"3Iron"	"c"	"sample"	2.51118216812565e-05	0.000187825128775908
10	8	"3Iron"	"c"	"random"	2.51118216812565e-05	0.000188290422817008
10	8	"3Iron"	"f"	"sample"	4.27727347436984e-05	0.00049824594410219
10	8	"3Iron"	"f"	"random"	4.27727347436984e-05	0.000310261573713013
10	8	"Corn"	"c"	"sample"	2.49286425410629e-05	0.0001465079031271
10	8	"Corn"	"c"	"random"	2.49286425410629e-05	0.000153228282080788
10	8	"Corn"	"f"	"sample"	4.26871905103747e-05	0.000405711426520508
10	8	"Corn"	"f"	"random"	4.26871905103747e-05	0.000341822217032382
10	10	"3Iron"	"c"	"sample"	2.76588253381622e-05	0.000204010675541547
10	10	"3Iron"	"c"	"random"	2.76588253381622e-05	0.000187134987626804
10	10	"3Iron"	"f"	"sample"	4.79315094914451e-05	0.000424182637036569
10	10	"3Iron"	"f"	"random"	4.79315094914451e-05	0.000358639168897896
10	10	"Corn"	"c"	"sample"	2.72669907557229e-05	0.000166996091771215
10	10	"Corn"	"c"	"random"	2.72669907557229e-05	0.00016564711737048
10	10	"Corn"	"f"	"sample"	4.7777806312447e-05	0.000364295299854335
10	10	"Corn"	"f"	"random"	4.7777806312447e-05	0.000325605352232862
10	12	"3Iron"	"c"	"sample"	2.84700625689368e-05	0.000265861324579734
10	12	"3Iron"	"c"	"random"	2.84700625689368e-05	0.000136365536284259
10	12	"3Iron"	"f"	"sample"	4.81762660548842e-05	0.000533374571561011
10	12	"3Iron"	"f"	"random"	4.81762660548842e-05	0.000385752593788084
10	12	"Corn"	"c"	"sample"	2.7589146440985e-05	0.00019192441450846
10	12	"Corn"	"c"	"random"	2.7589146440985e-05	0.000130931034970628
10	12	"Corn"	"f"	"sample"	4.6990963567526e-05	0.000496466972668597
10	12	"Corn"	"f"	"random"	4.6990963567526e-05	0.00036124928933938
10	14	"3Iron"	"c"	"sample"	3.01698286379468e-05	0.00037975905689693
10	14	"3Iron"	"c"	"random"	3.01698286379468e-05	0.000149904166195126
10	14	"3Iron"	"f"	"sample"	4.8529710051986e-05	0.000707348494859091
10	14	"3Iron"	"f"	"random"	4.8529710051986e-05	0.000334953657733989
10	14	"Corn"	"c"	"sample"	2.99674089792966e-05	0.000210442271538902
10	14	"Corn"	"c"	"random"	2.99674089792966e-05	0.000106429540856478
10	14	"Corn"	"f"	"sample"	4.84249100596356e-05	0.00081224355881093
10	14	"Corn"	"f"	"random"	4.84249100596356e-05	0.000336742629926559
10	16	"3Iron"	"c"	"sample"	2.83875253847204e-05	0.000245647963998549
10	16	"3Iron"	"c"	"random"	2.83875253847204e-05	0.00013398826802187
10	16	"3Iron"	"f"	"sample"	4.76848729015771e-05	0.000661736509069704
10	16	"3Iron"	"f"	"random"	4.76848729015771e-05	0.000360724954579925
10	16	"Corn"	"c"	"sample"	2.82268268706175e-05	0.000160664292523429
10	16	"Corn"	"c"	"random"	2.82268268706175e-05	0.000185615150343239
10	16	"Corn"	"f"	"sample"	4.7856130886803e-05	0.000519238418612805
10	16	"Corn"	"f"	"random"	4.7856130886803e-05	0.000325142331409546
10	18	"3Iron"	"c"	"sample"	3.06361589677329e-05	0.000340451646486981
10	18	"3Iron"	"c"	"random"	3.06361589677329e-05	0.000148489745623303
10	18	"3Iron"	"f"	"sample"	5.08346673438516e-05	0.000617342517974253
10	18	"3Iron"	"f"	"random"	5.08346673438516e-05	0.000334289319898457
10	18	"Corn"	"c"	"sample"	3.03153124205083e-05	0.000254820211405711
10	18	"Corn"	"c"	"random"	3.03153124205083e-05	0.000139493094807861
10	18	"Corn"	"f"	"sample"	5.0554801242555e-05	0.000627593480358097
10	18	"Corn"	"f"	"random"	5.0554801242555e-05	0.000308633816870797
10	20	"3Iron"	"c"	"sample"	3.05871881990893e-05	0.000328604885827171
10	20	"3Iron"	"c"	"random"	3.05871881990893e-05	0.000125681900235645
10	20	"3Iron"	"f"	"sample"	5.10973267882675e-05	0.000685633877005837
10	20	"3Iron"	"f"	"random"	5.10973267882675e-05	0.000321162079499724
10	20	"Corn"	"c"	"sample"	2.94671896241637e-05	0.000256503671139591
10	20	"Corn"	"c"	"random"	2.94671896241637e-05	0.000142219593835827
10	20	"Corn"	"f"	"sample"	5.08116521186124e-05	0.000618642988347602
10	20	"Corn"	"f"	"random"	5.08116521186124e-05	0.000303795471086688
10	22	"3Iron"	"c"	"sample"	3.06134910284824e-05	0.000340191527074435
10	22	"3Iron"	"c"	"random"	3.06134910284824e-05	0.000134817146493732
10	22	"3Iron"	"f"	"sample"	5.19062066141851e-05	0.00074592745899687
10	22	"3Iron"	"f"	"random"	5.19062066141851e-05	0.000314397040698062
10	22	"Corn"	"c"	"sample"	3.03161459808822e-05	0.000317714125814652
10	22	"Corn"	"c"	"random"	3.03161459808822e-05	0.000120599076502808
10	22	"Corn"	"f"	"sample"	5.25179313418689e-05	0.000822017456065948
10	22	"Corn"	"f"	"random"	5.25179313418689e-05	0.000322389498356622
10	24	"3Iron"	"c"	"sample"	3.23842397386708e-05	0.000327125120493068
10	24	"3Iron"	"c"	"random"	3.23842397386708e-05	0.000125685131950438
10	24	"3Iron"	"f"	"sample"	5.3231622981205e-05	0.000765547211822392
10	24	"3Iron"	"f"	"random"	5.3231622981205e-05	0.000309395940479958
10	24	"Corn"	"c"	"sample"	3.12300244949138e-05	0.000279441115723456
10	24	"Corn"	"c"	"random"	3.12300244949138e-05	9.1734661927613e-05
10	24	"Corn"	"f"	"sample"	5.30491627897831e-05	0.000760713462380301
10	24	"Corn"	"f"	"random"	5.30491627897831e-05	0.000291028710630942
10	26	"3Iron"	"c"	"sample"	3.21180728976393e-05	0.000412378862178547
10	26	"3Iron"	"c"	"random"	3.21180728976393e-05	0.000156833163876823
10	26	"3Iron"	"f"	"sample"	5.39778459708259e-05	0.000814726188857555
10	26	"3Iron"	"f"	"random"	5.39778459708259e-05	0.000316691436057132
10	26	"Corn"	"c"	"sample"	3.18239945881805e-05	0.000281125087836222
10	26	"Corn"	"c"	"random"	3.18239945881805e-05	0.000138497555733722
10	26	"Corn"	"f"	"sample"	5.36533194623237e-05	0.000862202086395612
10	26	"Corn"	"f"	"random"	5.36533194623237e-05	0.000366425086718837
10	28	"3Iron"	"c"	"sample"	3.35804987577211e-05	0.000405888129719014
10	28	"3Iron"	"c"	"random"	3.35804987577211e-05	0.000118337252430744
10	28	"3Iron"	"f"	"sample"	5.42532190776978e-05	0.000790318783430278
10	28	"3Iron"	"f"	"random"	5.42532190776978e-05	0.000321029682630049
10	28	"Corn"	"c"	"sample"	3.26482821980765e-05	0.000299139670374708
10	28	"Corn"	"c"	"random"	3.26482821980765e-05	0.000118612286208023
10	28	"Corn"	"f"	"sample"	5.33040168011769e-05	0.00087799496387548
10	28	"Corn"	"f"	"random"	5.33040168011769e-05	0.000324842884832931
10	30	"3Iron"	"c"	"sample"	3.34702958582829e-05	0.000384576652756519
10	30	"3Iron"	"c"	"random"	3.34702958582829e-05	0.000138386655569415
10	30	"3Iron"	"f"	"sample"	5.51688678440427e-05	0.000813036591244225
10	30	"3Iron"	"f"	"random"	5.51688678440427e-05	0.000332395834623835
10	30	"Corn"	"c"	"sample"	3.25586787757962e-05	0.000327847606354464
10	30	"Corn"	"c"	"random"	3.25586787757962e-05	0.000115450887407551
10	30	"Corn"	"f"	"sample"	5.45178577301752e-05	0.000783895730408451
10	30	"Corn"	"f"	"random"	5.45178577301752e-05	0.000348217206040731
10	32	"3Iron"	"c"	"sample"	3.34312189016776e-05	0.000427985932153467
10	32	"3Iron"	"c"	"random"	3.34312189016776e-05	0.00012279135329064
10	32	"3Iron"	"f"	"sample"	5.43778199160151e-05	0.000847419946383107
10	32	"3Iron"	"f"	"random"	5.43778199160151e-05	0.000318197984379902
10	32	"Corn"	"c"	"sample"	3.25088886870006e-05	0.000302613824267585
10	32	"Corn"	"c"	"random"	3.25088886870006e-05	0.000119899524739393
10	32	"Corn"	"f"	"sample"	5.43107071117157e-05	0.000839293266124149
10	32	"Corn"	"f"	"random"	5.43107071117157e-05	0.000328652543688038
11	2	"3Iron"	"c"	"sample"	2.05993481395545e-05	0.000187711739726249
11	2	"3Iron"	"c"	"random"	2.05993481395545e-05	0.00017660687163876
11	2	"3Iron"	"f"	"sample"	3.65046863629238e-05	0.000617206284718538
11	2	"3Iron"	"f"	"random"	3.65046863629238e-05	0.000394164884255204
11	2	"Corn"	"c"	"sample"	2.06328764025288e-05	0.000191317598082885
11	2	"Corn"	"c"	"random"	2.06328764025288e-05	0.000166741132127939
11	2	"Corn"	"f"	"sample"	3.83766815047351e-05	0.000506548079900187
11	2	"Corn"	"f"	"random"	3.83766815047351e-05	0.000367578911346245
11	4	"3Iron"	"c"	"sample"	2.49090047174085e-05	0.000169256953585812
11	4	"3Iron"	"c"	"random"	2.49090047174085e-05	0.000107776658694582
11	4	"3Iron"	"f"	"sample"	4.02725980235936e-05	0.000335502252674536
11	4	"3Iron"	"f"	"random"	4.02725980235936e-05	0.000255771006354852
11	4	"Corn"	"c"	"sample"	2.44326957738075e-05	0.000108115184154347
11	4	"Corn"	"c"	"random"	2.44326957738075e-05	8.10562208848094e-05
11	4	"Corn"	"f"	"sample"	3.91129322100759e-05	0.000383159997854278
11	4	"Corn"	"f"	"random"	3.91129322100759e-05	0.000350516547765522
11	6	"3Iron"	"c"	"sample"	2.24802996666879e-05	0.000307248751288727
11	6	"3Iron"	"c"	"random"	2.24802996666879e-05	0.000117176207404219
11	6	"3Iron"	"f"	"sample"	4.11791025142041e-05	0.000401986541148522
11	6	"3Iron"	"f"	"random"	4.11791025142041e-05	0.00033395244798011
11	6	"Corn"	"c"	"sample"	2.28865631447897e-05	0.000128126269065326
11	6	"Corn"	"c"	"random"	2.28865631447897e-05	0.000125386003706083
11	6	"Corn"	"f"	"sample"	4.16859012072307e-05	0.000406081562115203
11	6	"Corn"	"f"	"random"	4.16859012072307e-05	0.000296084247568874
11	8	"3Iron"	"c"	"sample"	2.53397274349931e-05	0.000248819871150245
11	8	"3Iron"	"c"	"random"	2.53397274349931e-05	0.000169836802553077
11	8	"3Iron"	"f"	"sample"	4.54017912944015e-05	0.000450114993243896
11	8	"3Iron"	"f"	"random"	4.54017912944015e-05	0.000348231929798012
11	8	"Corn"	"c"	"sample"	2.48330065463477e-05	0.000142980547997523
11	8	"Corn"	"c"	"random"	2.48330065463477e-05	0.000180168789379971
11	8	"Corn"	"f"	"sample"	4.41826796379161e-05	0.00035894758479246
11	8	"Corn"	"f"	"random"	4.41826796379161e-05	0.000320615292267646
11	10	"3Iron"	"c"	"sample"	2.60518921378437e-05	0.000272201909138577
11	10	"3Iron"	"c"	"random"	2.60518921378437e-05	0.000127555231924619
11	10	"3Iron"	"f"	"sample"	4.51655215352993e-05	0.000574477135833804
11	10	"3Iron"	"f"	"random"	4.51655215352993e-05	0.000377835214954237
11	10	"Corn"	"c"	"sample"	2.57867039936754e-05	0.000146646575308551
11	10	"Corn"	"c"	"random"	2.57867039936754e-05	0.000155425687722988
11	10	"Corn"	"f"	"sample"	4.54426781165925e-05	0.000478979479667283
11	10	"Corn"	"f"	"random"	4.54426781165925e-05	0.000335403379976299
11	12	"3Iron"	"c"	"sample"	2.97756036183211e-05	0.000294450593204161
11	12	"3Iron"	"c"	"random"	2.97756036183211e-05	0.000171148846124912
11	12	"3Iron"	"f"	"sample"	4.74610481000502e-05	0.00060974652870239
11	12	"3Iron"	"f"	"random"	4.74610481000502e-05	0.000331347184836202
11	12	"Corn"	"c"	"sample"	2.87192805785977e-05	0.00019594885948527
11	12	"Corn"	"c"	"random"	2.87192805785977e-05	0.000128532899315859
11	12	"Corn"	"f"	"sample"	4.75806809032164e-05	0.000560269616514066
11	12	"Corn"	"f"	"random"	4.75806809032164e-05	0.00033598941272875
11	14	"3Iron"	"c"	"sample"	2.83875253847204e-05	0.00026922333338514
11	14	"3Iron"	"c"	"random"	2.83875253847204e-05	0.000180326712673265
11	14	"3Iron"	"f"	"sample"	4.83470350289513e-05	0.000637825955867388
11	14	"3Iron"	"f"	"random"	4.83470350289513e-05	0.000339523502678237
11	14	"Corn"	"c"	"sample"	2.72295785961835e-05	0.000182419747275403
11	14	"Corn"	"c"	"random"	2.72295785961835e-05	0.000185681197181905
11	14	"Corn"	"f"	"sample"	4.75879414241987e-05	0.000502676625931834
11	14	"Corn"	"f"	"random"	4.75879414241987e-05	0.000345472453966444
11	16	"3Iron"	"c"	"sample"	2.98795844399355e-05	0.000283099550760747
11	16	"3Iron"	"c"	"random"	2.98795844399355e-05	0.000108413155046075
11	16	"3Iron"	"f"	"sample"	4.93044581363475e-05	0.000644598446196714
11	16	"3Iron"	"f"	"random"	4.93044581363475e-05	0.000331649387320275
11	16	"Corn"	"c"	"sample"	2.890274481856e-05	0.000211017041841195
11	16	"Corn"	"c"	"random"	2.890274481856e-05	0.0001340227550308
11	16	"Corn"	"f"	"sample"	4.93765089775759e-05	0.000557037094393472
11	16	"Corn"	"f"	"random"	4.93765089775759e-05	0.00031969889085199
11	18	"3Iron"	"c"	"sample"	3.00229718153003e-05	0.000332031233485011
11	18	"3Iron"	"c"	"random"	3.00229718153003e-05	0.000145851170998987
11	18	"3Iron"	"f"	"sample"	5.07577428877123e-05	0.000670749387673805
11	18	"3Iron"	"f"	"random"	5.07577428877123e-05	0.000340151054442142
11	18	"Corn"	"c"	"sample"	2.94290561449036e-05	0.000251396008057961
11	18	"Corn"	"c"	"random"	2.94290561449036e-05	0.000163525282584583
11	18	"Corn"	"f"	"sample"	5.08126727621097e-05	0.000652508121781077
11	18	"Corn"	"f"	"random"	5.08126727621097e-05	0.000311543473968813
11	20	"3Iron"	"c"	"sample"	3.02931977455195e-05	0.000362428438244314
11	20	"3Iron"	"c"	"random"	3.02931977455195e-05	0.000126422415007213
11	20	"3Iron"	"f"	"sample"	5.03276575619112e-05	0.000776813427173243
11	20	"3Iron"	"f"	"random"	5.03276575619112e-05	0.000308507383149819
11	20	"Corn"	"c"	"sample"	2.98440185620966e-05	0.000251677057376845
11	20	"Corn"	"c"	"random"	2.98440185620966e-05	0.000183640054928355
11	20	"Corn"	"f"	"sample"	5.0345507295375e-05	0.000803856845544544
11	20	"Corn"	"f"	"random"	5.0345507295375e-05	0.000317979440810321
11	22	"3Iron"	"c"	"sample"	3.15881529416816e-05	0.000308551510973903
11	22	"3Iron"	"c"	"random"	3.15881529416816e-05	0.000133427028442067
11	22	"3Iron"	"f"	"sample"	5.15024393637015e-05	0.000760188488505234
11	22	"3Iron"	"f"	"random"	5.15024393637015e-05	0.000355005521760879
11	22	"Corn"	"c"	"sample"	3.06029683475615e-05	0.000268237984126563
11	22	"Corn"	"c"	"random"	3.06029683475615e-05	0.000118525933544416
11	22	"Corn"	"f"	"sample"	5.13500984060125e-05	0.000847517100866861
11	22	"Corn"	"f"	"random"	5.13500984060125e-05	0.000279904508228904
11	24	"3Iron"	"c"	"sample"	3.25420972786053e-05	0.000398606232042418
11	24	"3Iron"	"c"	"random"	3.25420972786053e-05	0.000128544328470452
11	24	"3Iron"	"f"	"sample"	5.46163878088801e-05	0.000822333228724647
11	24	"3Iron"	"f"	"random"	5.46163878088801e-05	0.000316012205752362
11	24	"Corn"	"c"	"sample"	3.22260006818016e-05	0.000356510818817468
11	24	"Corn"	"c"	"random"	3.22260006818016e-05	0.000146823767807461
11	24	"Corn"	"f"	"sample"	5.4248048476589e-05	0.000918134175392228
11	24	"Corn"	"f"	"random"	5.4248048476589e-05	0.000331036116183236
11	26	"3Iron"	"c"	"sample"	3.19110047945844e-05	0.000356607699016323
11	26	"3Iron"	"c"	"random"	3.19110047945844e-05	0.000105983339145373
11	26	"3Iron"	"f"	"sample"	5.33344337313707e-05	0.000750700218454791
11	26	"3Iron"	"f"	"random"	5.33344337313707e-05	0.000322288054248711
11	26	"Corn"	"c"	"sample"	3.09845710229675e-05	0.0003453662199365
11	26	"Corn"	"c"	"random"	3.09845710229675e-05	9.36319426624753e-05
11	26	"Corn"	"f"	"sample"	5.34586962124788e-05	0.000763934846237313
11	26	"Corn"	"f"	"random"	5.34586962124788e-05	0.000308704413227304
11	28	"3Iron"	"c"	"sample"	3.3197711618873e-05	0.000402336325506889
11	28	"3Iron"	"c"	"random"	3.3197711618873e-05	0.000124315143137869
11	28	"3Iron"	"f"	"sample"	5.41616323310692e-05	0.000830234635124101
11	28	"3Iron"	"f"	"random"	5.41616323310692e-05	0.000297944595448243
11	28	"Corn"	"c"	"sample"	3.16690280505569e-05	0.000379144365817472
11	28	"Corn"	"c"	"random"	3.16690280505569e-05	0.000114190398436074
11	28	"Corn"	"f"	"sample"	5.41374270954063e-05	0.000741209249544773
11	28	"Corn"	"f"	"random"	5.41374270954063e-05	0.000348105441869898
11	30	"3Iron"	"c"	"sample"	3.37025520991735e-05	0.000352008837098903
11	30	"3Iron"	"c"	"random"	3.37025520991735e-05	0.000131229917139646
11	30	"3Iron"	"f"	"sample"	5.5580596171235e-05	0.00078562555894789
11	30	"3Iron"	"f"	"random"	5.5580596171235e-05	0.000333915644626364
11	30	"Corn"	"c"	"sample"	3.28550853912155e-05	0.000448574365906073
11	30	"Corn"	"c"	"random"	3.28550853912155e-05	0.000114170586463486
11	30	"Corn"	"f"	"sample"	5.53486756676755e-05	0.000934300457463147
11	30	"Corn"	"f"	"random"	5.53486756676755e-05	0.000359705130706524
11	32	"3Iron"	"c"	"sample"	3.31020011446211e-05	0.000488237428661768
11	32	"3Iron"	"c"	"random"	3.31020011446211e-05	0.000142527343730219
11	32	"3Iron"	"f"	"sample"	5.46139348736556e-05	0.000915149202893689
11	32	"3Iron"	"f"	"random"	5.46139348736556e-05	0.000303300208534058
11	32	"Corn"	"c"	"sample"	3.28880278814801e-05	0.000429970304587851
11	32	"Corn"	"c"	"random"	3.28880278814801e-05	0.000143351509737112
11	32	"Corn"	"f"	"sample"	5.47563376493464e-05	0.00106349118854607
11	32	"Corn"	"f"	"random"	5.47563376493464e-05	0.000299152879799059
12	2	"3Iron"	"c"	"sample"	2.06952018400488e-05	0.00015231257039886
12	2	"3Iron"	"c"	"random"	2.06952018400488e-05	9.97574475157347e-05
12	2	"3Iron"	"f"	"sample"	3.62800531180242e-05	0.000356993060164402
12	2	"3Iron"	"f"	"random"	3.62800531180242e-05	0.000400569435125797
12	2	"Corn"	"c"	"sample"	2.05036611104253e-05	9.31332344772325e-05
12	2	"Corn"	"c"	"random"	2.05036611104253e-05	0.000129337871450896
12	2	"Corn"	"f"	"sample"	3.55834081055237e-05	0.000290884262286924
12	2	"Corn"	"f"	"random"	3.55834081055237e-05	0.000341721056296072
12	4	"3Iron"	"c"	"sample"	2.30350972333361e-05	0.000141039931813252
12	4	"3Iron"	"c"	"random"	2.30350972333361e-05	0.000145837988963072
12	4	"3Iron"	"f"	"sample"	3.88996689382367e-05	0.000394020931197088
12	4	"3Iron"	"f"	"random"	3.88996689382367e-05	0.000353259019580543
12	4	"Corn"	"c"	"sample"	2.3124509691563e-05	8.55955690487013e-05
12	4	"Corn"	"c"	"random"	2.3124509691563e-05	0.000140701087254892
12	4	"Corn"	"f"	"sample"	3.82925918856685e-05	0.000215677765863265
12	4	"Corn"	"f"	"random"	3.82925918856685e-05	0.000297600846493924
12	6	"3Iron"	"c"	"sample"	2.54878738421776e-05	0.000228883007355666
12	6	"3Iron"	"c"	"random"	2.54878738421776e-05	0.000104525833691843
12	6	"3Iron"	"f"	"sample"	4.22369196074478e-05	0.000583899753296907
12	6	"3Iron"	"f"	"random"	4.22369196074478e-05	0.000296403582614761
12	6	"Corn"	"c"	"sample"	2.44764544691038e-05	0.000181404955462272
12	6	"Corn"	"c"	"random"	2.44764544691038e-05	0.000202019283109654
12	6	"Corn"	"f"	"sample"	4.16624298175751e-05	0.000509770623106111
12	6	"Corn"	"f"	"random"	4.16624298175751e-05	0.000293130559508328
12	8	"3Iron"	"c"	"sample"	2.56575861439256e-05	0.000189289874348435
12	8	"3Iron"	"c"	"random"	2.56575861439256e-05	9.68661337073925e-05
12	8	"3Iron"	"f"	"sample"	4.42591330592214e-05	0.000496572518525395
12	8	"3Iron"	"f"	"random"	4.42591330592214e-05	0.000346404150972114
12	8	"Corn"	"c"	"sample"	2.4972887259959e-05	0.000119852576219035
12	8	"Corn"	"c"	"random"	2.4972887259959e-05	0.000153913755710991
12	8	"Corn"	"f"	"sample"	4.3555517114679e-05	0.000482027346518207
12	8	"Corn"	"f"	"random"	4.3555517114679e-05	0.000300208606022876
12	10	"3Iron"	"c"	"sample"	2.82436013016733e-05	0.000261605243943259
12	10	"3Iron"	"c"	"random"	2.82436013016733e-05	0.000151452816517216
12	10	"3Iron"	"f"	"sample"	4.83231278176285e-05	0.00059297751584392
12	10	"3Iron"	"f"	"random"	4.83231278176285e-05	0.00028723964184881
12	10	"Corn"	"c"	"sample"	2.7225634403947e-05	0.000183011842903061
12	10	"Corn"	"c"	"random"	2.7225634403947e-05	0.000123377900997271
12	10	"Corn"	"f"	"sample"	4.81362887048822e-05	0.000576963822529337
