expnum	subid	grain	region	movie	time	start_time	id	order
esEWO	138	c	w	w_dishes.mp4	5.528861	308.983	138	105
esEWO	138	c	w	w_dishes.mp4	5.69472	308.983	138	105
esEWO	138	c	w	w_dishes.mp4	16.234042	308.983	138	105
esEWO	138	c	w	w_dishes.mp4	109.935338	308.983	138	105
esEWO	138	c	w	w_dishes.mp4	124.07496	308.983	138	105
esEWO	138	c	w	w_dishes.mp4	172.672087	308.983	138	105
esEWO	138	c	w	w_dishes.mp4	187.660883	308.983	138	105
esEWO	138	c	w	w_dishes.mp4	278.290637	308.983	138	105
esEWO	138	c	w	w_dishes.mp4	285.198794	308.983	138	105
esEWO	138	c	w	w_dishes.mp4	353.318676	308.983	138	105
esEWO	138	c	w	w_laundry.mp4	8.338423	975.3789999	138	105
esEWO	138	c	w	w_laundry.mp4	12.149378	975.3789999	138	105
esEWO	138	c	w	w_laundry.mp4	31.671977	975.3789999	138	105
esEWO	138	c	w	w_laundry.mp4	46.666032	975.3789999	138	105
esEWO	138	c	w	w_laundry.mp4	79.561729	975.3789999	138	105
esEWO	138	c	w	w_laundry.mp4	99.754528	975.3789999	138	105
esEWO	138	c	w	w_laundry.mp4	149.203425	975.3789999	138	105
esEWO	138	c	w	w_laundry.mp4	166.809481	975.3789999	138	105
esEWO	138	c	w	w_laundry.mp4	217.621032	975.3789999	138	105
esEWO	138	c	w	w_laundry.mp4	310.933822	975.3789999	138	105
esEWO	138	f	w	w_dishes.mp4	5.761252	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	9.670413	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	11.487623	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	13.399324	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	19.538609	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	24.160419	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	28.09336	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	32.758325	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	37.064091	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	42.225689	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	46.876283	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	53.275575	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	57.774939	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	62.380715	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	66.811739	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	71.641069	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	77.361277	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	84.691829	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	90.500102	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	97.134972	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	105.665778	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	109.880817	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	112.9066	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	116.259386	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	118.698259	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	121.115693	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	125.735317	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	130.295972	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	134.538643	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	139.086976	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	140.598508	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	142.211859	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	146.557782	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	149.854515	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	153.611274	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	159.420327	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	165.273317	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	169.612397	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	172.343073	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	174.607181	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	177.427436	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	179.344572	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	184.029903	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	185.610118	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	192.25731	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	200.895766	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	211.494129	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	223.891293	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	233.340148	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	248.69368	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	257.359782	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	268.725267	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	272.086657	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	274.309072	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	278.037237	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	282.804163	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	285.762038	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	295.64143	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	305.981603	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	306.991124	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	317.606363	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	335.049852	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	348.293443	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	351.151591	2059.19	138	105
esEWO	138	f	w	w_dishes.mp4	354.525818	2059.19	138	105
esEWO	138	f	w	w_laundry.mp4	5.839347	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	7.843837	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	10.9618	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	14.529394	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	17.180753	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	20.129781	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	21.81261	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	25.230054	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	27.836583	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	30.611936	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	37.135758	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	40.311737	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	46.253336	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	52.499305	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	55.570625	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	59.90427	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	73.149734	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	79.312902	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	80.780952	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	82.002517	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	86.393735	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	97.963033	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	101.272945	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	107.762079	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	109.896594	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	116.132534	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	117.898648	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	121.059234	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	122.998504	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	141.642047	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	143.13704	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	148.284858	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	155.16901	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	162.018663	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	166.451608	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	170.271865	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	179.901171	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	181.819266	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	191.186343	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	194.74578	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	198.751561	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	217.408462	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	219.606753	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	231.473059	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	232.548815	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	237.994378	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	239.655496	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	244.73398	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	256.165628	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	257.426609	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	259.983887	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	265.305973	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	266.317244	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	279.237466	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	280.462835	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	287.622907	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	288.967081	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	300.140986	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	301.001449	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	303.720169	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	307.280793	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	308.730948	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	310.534092	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	312.548045	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	315.379866	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	316.745345	2713.518	138	105
esEWO	138	f	w	w_laundry.mp4	318.07735	2713.518	138	105
esEWO	141	c	w	w_dishes.mp4	19.367781	553.635	141	105
esEWO	141	c	w	w_dishes.mp4	22.574877	553.635	141	105
esEWO	141	c	w	w_dishes.mp4	66.013656	553.635	141	105
esEWO	141	c	w	w_dishes.mp4	180.560956	553.635	141	105
esEWO	141	c	w	w_dishes.mp4	357.684472	553.635	141	105
esEWO	141	c	w	w_laundry.mp4	61.118362	1204.888	141	105
esEWO	141	c	w	w_laundry.mp4	86.940582	1204.888	141	105
esEWO	141	c	w	w_laundry.mp4	165.81077	1204.888	141	105
esEWO	141	c	w	w_laundry.mp4	217.697628	1204.888	141	105
esEWO	141	f	w	w_dishes.mp4	10.711288	1937.594	141	105
esEWO	141	f	w	w_dishes.mp4	21.663066	1937.594	141	105
esEWO	141	f	w	w_dishes.mp4	26.775422	1937.594	141	105
esEWO	141	f	w	w_dishes.mp4	30.926576	1937.594	141	105
esEWO	141	f	w	w_dishes.mp4	35.582139	1937.594	141	105
esEWO	141	f	w	w_dishes.mp4	39.446269	1937.594	141	105
esEWO	141	f	w	w_dishes.mp4	44.901998	1937.594	141	105
esEWO	141	f	w	w_dishes.mp4	50.270007	1937.594	141	105
esEWO	141	f	w	w_dishes.mp4	56.213708	1937.594	141	105
esEWO	141	f	w	w_dishes.mp4	61.485862	1937.594	141	105
esEWO	141	f	w	w_dishes.mp4	65.24552	1937.594	141	105
esEWO	141	f	w	w_dishes.mp4	72.837608	1937.594	141	105
esEWO	141	f	w	w_dishes.mp4	80.429052	1937.594	141	105
esEWO	141	f	w	w_dishes.mp4	88.549175	1937.594	141	105
esEWO	141	f	w	w_dishes.mp4	94.948643	1937.594	141	105
esEWO	141	f	w	w_dishes.mp4	101.908536	1937.594	141	105
esEWO	141	f	w	w_dishes.mp4	108.484855	1937.594	141	105
esEWO	141	f	w	w_dishes.mp4	122.252256	1937.594	141	105
esEWO	141	f	w	w_dishes.mp4	124.429078	1937.594	141	105
esEWO	141	f	w	w_dishes.mp4	128.819733	1937.594	141	105
esEWO	141	f	w	w_dishes.mp4	133.523745	1937.594	141	105
esEWO	141	f	w	w_dishes.mp4	138.067578	1937.594	141	105
esEWO	141	f	w	w_dishes.mp4	141.91552	1937.594	141	105
esEWO	141	f	w	w_dishes.mp4	145.971571	1937.594	141	105
esEWO	141	f	w	w_dishes.mp4	152.219226	1937.594	141	105
esEWO	141	f	w	w_dishes.mp4	157.027606	1937.594	141	105
esEWO	141	f	w	w_dishes.mp4	163.195068	1937.594	141	105
esEWO	141	f	w	w_dishes.mp4	168.410785	1937.594	141	105
esEWO	141	f	w	w_dishes.mp4	177.643647	1937.594	141	105
esEWO	141	f	w	w_dishes.mp4	185.122573	1937.594	141	105
esEWO	141	f	w	w_dishes.mp4	199.706096	1937.594	141	105
esEWO	141	f	w	w_dishes.mp4	217.337477	1937.594	141	105
esEWO	141	f	w	w_dishes.mp4	224.434034	1937.594	141	105
esEWO	141	f	w	w_dishes.mp4	242.304866	1937.594	141	105
esEWO	141	f	w	w_dishes.mp4	258.776312	1937.594	141	105
esEWO	141	f	w	w_dishes.mp4	279.583973	1937.594	141	105
esEWO	141	f	w	w_dishes.mp4	287.311626	1937.594	141	105
esEWO	141	f	w	w_dishes.mp4	296.767408	1937.594	141	105
esEWO	141	f	w	w_dishes.mp4	316.526908	1937.594	141	105
esEWO	141	f	w	w_dishes.mp4	349.086464	1937.594	141	105
esEWO	141	f	w	w_laundry.mp4	9.865744	2599.936	141	105
esEWO	141	f	w	w_laundry.mp4	12.29681	2599.936	141	105
esEWO	141	f	w	w_laundry.mp4	16.016951	2599.936	141	105
esEWO	141	f	w	w_laundry.mp4	20.85647	2599.936	141	105
esEWO	141	f	w	w_laundry.mp4	22.712405	2599.936	141	105
esEWO	141	f	w	w_laundry.mp4	27.12086	2599.936	141	105
esEWO	141	f	w	w_laundry.mp4	29.296267	2599.936	141	105
esEWO	141	f	w	w_laundry.mp4	37.864374	2599.936	141	105
esEWO	141	f	w	w_laundry.mp4	41.527892	2599.936	141	105
esEWO	141	f	w	w_laundry.mp4	44.967924	2599.936	141	105
esEWO	141	f	w	w_laundry.mp4	48.767753	2599.936	141	105
esEWO	141	f	w	w_laundry.mp4	52.28786	2599.936	141	105
esEWO	141	f	w	w_laundry.mp4	55.783544	2599.936	141	105
esEWO	141	f	w	w_laundry.mp4	58.80765	2599.936	141	105
esEWO	141	f	w	w_laundry.mp4	68.55128	2599.936	141	105
esEWO	141	f	w	w_laundry.mp4	72.551173	2599.936	141	105
esEWO	141	f	w	w_laundry.mp4	74.08699	2599.936	141	105
esEWO	141	f	w	w_laundry.mp4	80.879007	2599.936	141	105
esEWO	141	f	w	w_laundry.mp4	90.638704	2599.936	141	105
esEWO	141	f	w	w_laundry.mp4	97.638754	2599.936	141	105
esEWO	141	f	w	w_laundry.mp4	108.238701	2599.936	141	105
esEWO	141	f	w	w_laundry.mp4	116.629953	2599.936	141	105
esEWO	141	f	w	w_laundry.mp4	141.901369	2599.936	141	105
esEWO	141	f	w	w_laundry.mp4	153.071221	2599.936	141	105
esEWO	141	f	w	w_laundry.mp4	155.975176	2599.936	141	105
esEWO	141	f	w	w_laundry.mp4	162.246638	2599.936	141	105
esEWO	141	f	w	w_laundry.mp4	165.702677	2599.936	141	105
esEWO	141	f	w	w_laundry.mp4	175.806523	2599.936	141	105
esEWO	141	f	w	w_laundry.mp4	201.541714	2599.936	141	105
esEWO	141	f	w	w_laundry.mp4	208.973421	2599.936	141	105
esEWO	141	f	w	w_laundry.mp4	216.293263	2599.936	141	105
esEWO	141	f	w	w_laundry.mp4	231.876864	2599.936	141	105
esEWO	141	f	w	w_laundry.mp4	238.444645	2599.936	141	105
esEWO	141	f	w	w_laundry.mp4	245.428625	2599.936	141	105
esEWO	141	f	w	w_laundry.mp4	256.788163	2599.936	141	105
esEWO	141	f	w	w_laundry.mp4	265.508526	2599.936	141	105
esEWO	141	f	w	w_laundry.mp4	279.756167	2599.936	141	105
esEWO	141	f	w	w_laundry.mp4	288.21963	2599.936	141	105
esEWO	141	f	w	w_laundry.mp4	300.338949	2599.936	141	105
esEWO	141	f	w	w_laundry.mp4	304.274934	2599.936	141	105
esEWO	141	f	w	w_laundry.mp4	321.146761	2599.936	141	105
esEWO	143	c	w	w_dishes.mp4	13.507919	740.3070002	143	105
esEWO	143	c	w	w_dishes.mp4	109.964348	740.3070002	143	105
esEWO	143	c	w	w_dishes.mp4	174.036419	740.3070002	143	105
esEWO	143	c	w	w_dishes.mp4	179.980943	740.3070002	143	105
esEWO	143	c	w	w_dishes.mp4	185.863344	740.3070002	143	105
esEWO	143	c	w	w_dishes.mp4	193.462174	740.3070002	143	105
esEWO	143	c	w	w_dishes.mp4	279.131081	740.3070002	143	105
esEWO	143	c	w	w_dishes.mp4	285.762201	740.3070002	143	105
esEWO	143	c	w	w_dishes.mp4	349.807281	740.3070002	143	105
esEWO	143	c	w	w_laundry.mp4	9.882409	1433.632	143	105
esEWO	143	c	w	w_laundry.mp4	32.150062	1433.632	143	105
esEWO	143	c	w	w_laundry.mp4	45.586416	1433.632	143	105
esEWO	143	c	w	w_laundry.mp4	48.697507	1433.632	143	105
esEWO	143	c	w	w_laundry.mp4	74.50104	1433.632	143	105
esEWO	143	c	w	w_laundry.mp4	79.821741	1433.632	143	105
esEWO	143	c	w	w_laundry.mp4	90.840264	1433.632	143	105
esEWO	143	c	w	w_laundry.mp4	101.142494	1433.632	143	105
esEWO	143	c	w	w_laundry.mp4	109.584324	1433.632	143	105
esEWO	143	c	w	w_laundry.mp4	151.986263	1433.632	143	105
esEWO	143	c	w	w_laundry.mp4	166.066129	1433.632	143	105
esEWO	143	c	w	w_laundry.mp4	168.368539	1433.632	143	105
esEWO	143	c	w	w_laundry.mp4	195.554227	1433.632	143	105
esEWO	143	c	w	w_laundry.mp4	204.817214	1433.632	143	105
esEWO	143	c	w	w_laundry.mp4	219.146804	1433.632	143	105
esEWO	143	c	w	w_laundry.mp4	314.389576	1433.632	143	105
esEWO	143	f	w	w_dishes.mp4	9.768628	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	11.402153	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	13.602536	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	14.826174	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	17.028203	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	18.625482	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	23.328822	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	26.35538	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	28.194288	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	31.898244	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	35.285158	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	37.74514	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	40.553897	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	44.072451	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	50.752044	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	53.138684	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	57.014698	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	61.623664	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	65.231112	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	66.797989	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	68.715391	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	73.80159	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	77.895831	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	80.670055	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	84.624052	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	88.186443	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	92.224481	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	95.845006	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	98.169763	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	101.667557	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	105.927616	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	109.01809	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	111.410311	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	112.91743	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	113.72673	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	116.595382	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	118.88493	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	121.047303	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	124.270856	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	127.352627	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	128.737738	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	130.142375	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	134.355799	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	139.107921	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	140.421656	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	141.986765	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	145.380105	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	149.274214	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	153.18829	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	155.464993	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	158.870136	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	161.005583	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	165.25623	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	169.676525	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	170.963292	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	172.467751	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	174.54992	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	176.728223	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	179.199122	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	180.987798	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	183.921887	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	185.388779	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	189.331184	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	193.276674	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	195.609534	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	198.915642	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	200.588854	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	201.440936	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	202.855474	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	204.242095	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	209.956003	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	216.56073	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	222.319534	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	227.823421	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	232.930424	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	236.745857	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	243.60478	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	243.764813	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	248.079637	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	253.191197	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	261.194766	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	265.092828	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	270.016642	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	271.931718	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	274.004438	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	275.173684	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	277.248138	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	278.539286	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	282.46028	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	284.550979	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	288.885649	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	291.305256	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	294.17254	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	295.753441	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	297.68419	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	303.334992	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	305.980494	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	307.051929	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	314.575801	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	316.621092	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	317.965405	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	326.046041	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	327.218693	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	331.14876	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	333.538249	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	334.916593	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	342.020284	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	347.087611	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	348.966289	2167.936	143	105
esEWO	143	f	w	w_dishes.mp4	353.120529	2167.936	143	105
esEWO	143	f	w	w_laundry.mp4	6.193407	2848.608	143	105
esEWO	143	f	w	w_laundry.mp4	10.72199	2848.608	143	105
esEWO	143	f	w	w_laundry.mp4	13.155762	2848.608	143	105
esEWO	143	f	w	w_laundry.mp4	17.005219	2848.608	143	105
esEWO	143	f	w	w_laundry.mp4	19.263542	2848.608	143	105
esEWO	143	f	w	w_laundry.mp4	24.538382	2848.608	143	105
esEWO	143	f	w	w_laundry.mp4	27.469953	2848.608	143	105
esEWO	143	f	w	w_laundry.mp4	30.776804	2848.608	143	105
esEWO	143	f	w	w_laundry.mp4	33.221497	2848.608	143	105
esEWO	143	f	w	w_laundry.mp4	38.156672	2848.608	143	105
esEWO	143	f	w	w_laundry.mp4	40.680093	2848.608	143	105
esEWO	143	f	w	w_laundry.mp4	46.332417	2848.608	143	105
esEWO	143	f	w	w_laundry.mp4	48.560701	2848.608	143	105
esEWO	143	f	w	w_laundry.mp4	50.559567	2848.608	143	105
esEWO	143	f	w	w_laundry.mp4	58.759943	2848.608	143	105
esEWO	143	f	w	w_laundry.mp4	62.017921	2848.608	143	105
esEWO	143	f	w	w_laundry.mp4	64.092888	2848.608	143	105
esEWO	143	f	w	w_laundry.mp4	68.714622	2848.608	143	105
esEWO	143	f	w	w_laundry.mp4	73.852491	2848.608	143	105
esEWO	143	f	w	w_laundry.mp4	78.194641	2848.608	143	105
esEWO	143	f	w	w_laundry.mp4	80.819007	2848.608	143	105
esEWO	143	f	w	w_laundry.mp4	81.940288	2848.608	143	105
